baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g21712	15506.8006860189	-0.686001394104519	0.279769093821729	-2.45202707966608	0.0142053971059541	0.04104326062556
g21713	931.361342578574	0.765760120416294	0.279988740054853	2.73496755714631	0.00623864245462093	0.0207814457271467
g21711	12883.0935253533	-0.709970512692711	0.228673239474894	-3.10473807220743	0.00190447593029036	0.00763473087082639
g21769	95.2608451733162	3.6958184007692	1.00771829984027	3.66751144774787	0.000244922588350467	0.00136039062124746
g15181	7362.04249036577	2.13117880973538	0.606155663157497	3.5158935885115	0.000438276606665117	0.00222160900619904
g15182	848.103634775757	1.44107523921733	0.603474139884921	2.38796519017722	0.0169419463881676	0.047565397521059
g15183	916.675431757199	-0.700558231713056	0.24491415606803	-2.86042359886482	0.00423075479942892	0.0149434418878582
g7651	625.045813674949	1.17515444248357	0.338850532449784	3.46806137203791	0.000524227551336494	0.00257724022366272
g7656	369.553524158447	1.34279754324671	0.359840419468955	3.73164733752917	0.000190231694582979	0.00109975735292238
g15189	813.34216092778	0.971053951949848	0.273032225562707	3.55655435891698	0.000375750759031123	0.00195246421118789
g7654	36203.8538930274	0.71896435484485	0.214526807513838	3.35139632746584	0.000804051386274238	0.00369713885995296
g7655	131.144635256684	1.3405865701751	0.364731803532344	3.6755406498469	0.000237346243723113	0.00132634260457806
g14589	540.526165853922	0.666701887573563	0.214223083414123	3.11218509671404	0.00185708021690503	0.00747529133297244
g14588	1744.43497204711	1.6487861443679	0.449226108923536	3.67028120497899	0.000242283779936904	0.00134885163339103
g14587	620.211630500061	2.80280961652887	0.516323385597936	5.42839951609598	5.68616442391057e-08	8.62872090711158e-07
g14586	221.021994626293	-1.13486602263824	0.407348742095662	-2.78598140944234	0.00533659322037236	0.0181534668158824
g14585	106.610913162593	-1.15026796596346	0.386933625304542	-2.97277850964265	0.00295117330088398	0.0109966610400779
g14584	6536.6661578072	1.56565271067839	0.494688565357646	3.16492601672826	0.00155122388827887	0.00642130662437366
g10808	8.51082577263547	3.75023652668299	0.915983439633719	4.09421869917499	4.235943424896e-05	0.000304031168591958
g10802	429.566479090245	3.32401130878777	0.941432194543016	3.53080267283752	0.000414300702706745	0.00211791575047087
g10801	1603.97452739126	1.79204058918573	0.527803381101298	3.39528061651767	0.000685582930319728	0.00323664390516475
g10806	907.090844291417	-1.02150944827324	0.327879378294936	-3.11550379772394	0.00183630984090934	0.00740251593183821
g10805	30998.5387844577	-3.53448572326209	0.34507739265604	-10.2425884699585	1.27771386529154e-24	1.95277269078724e-22
g4305	43490.8041109292	1.74598171971114	0.390201494204421	4.47456441260178	7.65672426420391e-06	6.86751463231368e-05
g4304	269.890927568852	0.852214676853359	0.288163583661651	2.95739893995069	0.00310246429986698	0.0114892605812574
g1378	62.4848979873387	-1.39788914325669	0.511914859690424	-2.73070632116843	0.00631987607504332	0.0210011826707695
g1377	2828.14147687284	1.20576153210454	0.26731534559322	4.51063342221804	6.46343325607449e-06	5.93827930401844e-05
g1375	6206.82876868976	-2.02829476428697	0.268674484702001	-7.54926455534711	4.37722922877835e-14	2.03604597242958e-12
g188	690.062040763369	0.619682494164497	0.193431112484078	3.20363402870624	0.00135704858522299	0.00574897240693796
g1084	5.00803486184358	4.32639532853069	1.50812888528705	2.86871723679453	0.00412140067708189	0.0146350383253856
g1088	23.7481290622994	2.79299272283229	0.879481136691463	3.17572783122933	0.00149461105730816	0.00623115937011978
g22028	240.55571507672	-1.40748571889918	0.259671171317691	-5.42026175550006	5.95118339864791e-08	8.98838734962846e-07
g184	336.384442057105	-0.815959639017501	0.171723703051354	-4.75158422814518	2.01829052666e-06	2.10657022611878e-05
g6684	15.6184405205212	1.88355044879473	0.451876205099084	4.16828863201974	3.0689516469001e-05	0.000231306465222525
g255	33.9368543160665	3.4201113298079	1.10027455056266	3.10841628397106	0.00188092925529062	0.00756022848447746
g257	627.340301248449	-1.41863334185717	0.378074283654368	-3.7522608735644	0.000175246962839969	0.00102481954552362
g258	372.79874054738	-1.31127350015505	0.402031692274685	-3.26161724399362	0.00110778611049429	0.0048417242691304
