"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"g1746.t1"	21.2778018566982	3.21964498222215	0.690679480502186	4.66156165502583	3.13819025114299e-06	3.3222665633176e-05
"g16359.t1"	145.39071642552	-1.29337645882768	0.374317608050989	-3.45529152518921	0.000549698112215063	0.00274886552568119
"g14923.t1"	11.4151119987274	1.34150093824706	0.507926393514094	2.64113256443688	0.00826293812325404	0.0268033625582192
"g23271.t1"	186.006165086115	0.998298577935058	0.381508642988267	2.61671287474806	0.00887809863016941	0.0283884883939104
"g21290.t1"	8.82203616871248	3.9985019723178	0.756125713030052	5.28814442282943	1.23563404551272e-07	1.88979830062317e-06
"g12042.t1"	12.2127567882704	3.28175827706749	1.09913298787854	2.98576997802756	0.00282865325369787	0.010898838649015
"g20083.t1"	8.4043175468173	3.51942806839542	1.20987239585479	2.90892500767314	0.00362673844753658	0.0134285640419748
"g12996.t1"	31.7151655004922	1.71491445003985	0.576074741266654	2.97689575187614	0.00291183002534244	0.0111531739592927
"g2156.t1"	109.085117264756	0.730979246168347	0.288211315728998	2.53626143831104	0.011204305304639	0.0343533091544577
"g18682.t1"	12.2888925088125	6.37166441065598	0.955690256208237	6.66708106446116	2.60940981479154e-11	8.4519514074684e-10
"g6221.t1"	5.29919432608706	2.84244659400714	1.11084130980234	2.55882327108713	0.0105027119279174	0.0326251615015096
"g16529.t1"	38.6130301563857	-2.10602191025511	0.441263131170894	-4.77271215627458	1.81761477356025e-06	2.05104164776349e-05
"g10772.t1"	3.69782642987384	5.3079217116124	1.95387115860496	2.71661807803243	0.00659526647995157	0.0222094159690055
"g8735.t1"	232.281710033508	0.961359157410982	0.32190454369929	2.98647277967299	0.00282215961482213	0.0108776299349427
"g6467.t1"	22.556910365806	4.76713263765393	1.10893381835414	4.29884323009393	1.71691857296725e-05	0.000146723418443568
"g21711.t1"	4557.05213195752	-0.695911061102991	0.23732783468658	-2.93227746345904	0.00336485975894892	0.0126113429922569
"g6188.t1"	254.962032196051	-1.84455316734145	0.252779495373802	-7.29708382641475	2.94071596779794e-13	1.31990135264857e-11
"g19935.t1"	190.750305895689	-0.71975408814582	0.226190416268053	-3.18207154848177	0.0014622569010998	0.00625432437611563
"g14995.t1"	134.129456216616	1.11587584202489	0.438992016711924	2.54190463503838	0.0110250250014062	0.0338791916803028
"g18404.t1"	16.0467406984062	-1.97293692154414	0.424756258046105	-4.64486840198594	3.40293299155816e-06	3.57918246213957e-05
"g1948.t1"	1.6410500092738	3.85951280967248	1.02549459805571	3.76356230153717	0.00016750996997323	0.00100739588997026
"g19391.t1"	399.203370064443	1.22006620743845	0.325332689480056	3.7502109283526	0.000176685884361569	0.00105307660020704
"g4279.t1"	377.99646806969	2.81566818733717	0.345374081663224	8.15251733360451	3.56425842871464e-16	2.43443278331432e-14
"g20205.t1"	254.125850059156	-1.01881001431379	0.225549844457334	-4.51700606030131	6.2720111084394e-06	6.11980214320797e-05
"g14682.t1"	996.920638939686	1.72579887540189	0.283228007527126	6.0933199737904	1.10592693699864e-09	2.66695736024245e-08
"g20316.t1"	1.73835336928419	3.50317326416575	1.26227667340124	2.77528163039436	0.00551539240551877	0.0190963515703045
"g3235.t1"	167.737015243015	1.3397285437558	0.553570202121197	2.42016015064063	0.0155136729672307	0.0447718978622695
"g21682.t1"	65.9883780215022	1.84300031355569	0.470151197291844	3.92001620791716	8.85430136194224e-05	0.000588493955434257
"g22840.t1"	61.3755107681654	-1.2639247605247	0.375691778154239	-3.36425983750381	0.000767492485686371	0.0036527726114911
"g23374.t1"	24.0185283086562	-1.24194882142462	0.352140203444669	-3.52685893083424	0.000420520752759461	0.00218269971613226
"g11077.t1"	27.5053021119394	1.21562997338892	0.384452819701578	3.1619743986597	0.00156703340535944	0.00664169699057049
"g17200.t1"	71.4441078342721	0.688008701525133	0.219191638238447	3.13884556479607	0.001696148134003	0.00707978476202848
"g10277.t1"	156.290978525304	1.00256512895667	0.31737831219595	3.15889615147264	0.00158367911078942	0.00668776011589704
"g22915.t1"	80.4430671361756	4.74468283357411	0.678844224768481	6.98935434737223	2.76154139333362e-12	1.07876696027684e-10
"g9467.t1"	63.0319647582874	2.80419239819223	0.899056492337193	3.11903915059045	0.001814418506717	0.00749239696173993
"g5563.t1"	181.547582163379	-0.98540870246949	0.408482392772076	-2.41236518367959	0.0158493977754624	0.0455654647419274
"g21892.t1"	108.664847150745	2.97184152174857	0.700052562198205	4.24516912332528	2.18428608996667e-05	0.000179450892703164
"g9171.t1"	125.936280484056	1.45482758846461	0.3096169995147	4.69879751675438	2.61697749149219e-06	2.83523083597969e-05
"g16633.t1"	328.609647459002	-0.84802994498226	0.210422346767749	-4.03013253111498	5.57454134041148e-05	0.000400264079985862
"g10399.t1"	1.40300929996824	3.86695025533214	1.56766760449536	2.46669016074804	0.0136368298646926	0.0403057114922974
"g22157.t1"	5160.89903626999	-1.21374014843387	0.356003427726041	-3.40934961268938	0.000651179695353383	0.00316845023006791
"g5988.t1"	41.7495058600124	3.84220757607191	0.599636380008853	6.40756248981289	1.47864490089506e-10	4.26210187488665e-09
"g997.t1"	7.31240233533881	3.66958563145292	1.19759037312475	3.064140889742	0.00218296078505751	0.00872113652057582
"g4758.t1"	116.088322882527	4.08400432152311	0.826826315590685	4.93937389813905	7.83738071791518e-07	9.92900427010994e-06
"g15181.t1"	2843.9752745463	2.18756024182727	0.595140556535824	3.67570352550085	0.000237194854807619	0.00135155368103395
"g15327.t1"	6.98181546665862	4.93821984134284	1.72488938403218	2.86291972520523	0.00419756895181179	0.0152212916664793
"g8689.t1"	7.65003538998355	2.65217471602937	0.913826564322948	2.90227360373832	0.00370464826203736	0.0136659391524636
"g8823.t1"	33.1443665947218	2.8106158761485	0.84358110175103	3.33176723650456	0.000862964011820829	0.00400827191382798
"g21513.t1"	91.0766606145126	-1.02758894066969	0.345879238563534	-2.97094715756098	0.0029688285864919	0.0113278013710473
"g1915.t1"	32.3004878769305	1.73890033603576	0.712712228067759	2.43983513619531	0.0146939660791514	0.0428089013086206
"g14619.t1"	33.0022078811202	2.61099858707593	0.812140726815059	3.21495832048146	0.00130463463502801	0.00567612849221979
"g21213.t1"	346.54515844759	4.23210403562912	0.832700428245323	5.08238484342691	3.72725280712347e-07	5.11375364860053e-06
"g13123.t1"	3069.23918711855	8.24833133135416	0.565417826974564	14.5880284240228	3.34732054472171e-48	3.34625548818475e-45
"g700.t1"	825.178078898029	-0.933510755770914	0.183967655214992	-5.07432001935328	3.888841095038e-07	5.32548457055857e-06
"g14014.t1"	173.165258233055	2.27260895346001	0.776074987464874	2.92833681044626	0.00340780669574188	0.0127419062664827
"g13581.t1"	257.644565961785	-0.624555657251791	0.23235548643853	-2.68793161213784	0.00718961196288226	0.0238457451213496
"g2406.t1"	7.53577261343168	-1.58291552233849	0.602749498582222	-2.62615817360579	0.00863546786760671	0.0277823061457394
"g14573.t1"	15326.0984873955	0.533148992855508	0.195014638859581	2.73389216303602	0.00625905394747016	0.0212726585484023
"g14363.t1"	782.820071879129	0.678213696483769	0.274217384988553	2.47327023599208	0.0133882862806131	0.0396991479263212
"g19892.t2"	175.551951234442	0.789983048063206	0.245132947876883	3.22267183952755	0.00127000962055649	0.00554633073568285
"g1445.t2"	9.98484376500554	3.69014568073979	1.08645008235396	3.39651654565163	0.00068249431142124	0.00329530129332323
"g14358.t1"	7.00488141872485	2.68746552223187	1.06016805604859	2.53494293371607	0.0112465645564901	0.0344636609016144
"g15670.t1"	404.009652231705	-2.22659145474948	0.422121942903739	-5.27475885151327	1.32930767618913e-07	2.01484932614939e-06
"g8926.t2"	229.294089315867	1.07736124771362	0.248640107753102	4.33301472336648	1.47081269383084e-05	0.000128159998317835
"g21588.t1"	103.452161559603	-0.863176384070384	0.206013132279325	-4.18990951945741	2.79065709375795e-05	0.000220535111257703
"g23269.t1"	3.6252555240434	2.84760980610861	1.13054014126938	2.51880468650259	0.0117753954954198	0.0357356524259372
"g8882.t3"	1.44253777659412	2.8766663346649	1.18860111642345	2.42021170510162	0.0155114735390051	0.0447718978622695
"g22734.t1"	5603.86862026864	0.889807753907995	0.21917689740967	4.05976982256861	4.91211150544971e-05	0.000359388118228062
"g8447.t1"	186.537279797381	1.67685003505541	0.448951835451953	3.7350332544411	0.000187690383890963	0.00110874956027772
"g14191.t1"	20.9336925860917	-1.87976791745093	0.361582187117499	-5.19872931915224	2.00655470053334e-07	2.94987684016242e-06
"g489.t1"	31.116191722308	-1.08093219649786	0.44163635720224	-2.44756161685952	0.0143826530621949	0.0420747125295094
"g14203.t1"	53.4169675718078	2.98294673009296	0.694635745376674	4.29426033708562	1.75276705548772e-05	0.000149413200974192
"g4793.t1"	50.0582885041218	6.00603472450855	1.42121293746923	4.22599215512599	2.37890278954806e-05	0.000193273768195532
"g6444.t1"	41.3437085819013	1.12055603393164	0.440131718298071	2.54595610210661	0.0108978891942188	0.0335729481788
"g20906.t1"	181.942349884273	-0.616892485786659	0.24243201480421	-2.54459992128047	0.0109403005775501	0.0336800154818113
"g4896.t1"	19.1710528935059	2.28947556072697	0.610425920405806	3.75061982820937	0.000176397980520385	0.00105227557705014
"g18911.t1"	1066.5598844406	-0.763079266851346	0.230850562665567	-3.30551183432383	0.000948031004322436	0.00434466469640828
"g13427.t1"	486.132949619969	0.675503975715472	0.20645489876973	3.27192030676346	0.00106819681381354	0.0048062300585518
"g255.t1"	12.7628112485765	3.23768995350682	0.712693594551867	4.54289189387571	5.54877110633412e-06	5.49950982161363e-05
"g17942.t1"	2.1643570422579	5.02478322506489	1.43688973904776	3.49698594715754	0.000470546619032637	0.00240165509222204
"g11911.t3"	68.1218209056447	-3.33519218965944	1.36520150124801	-2.44300360540957	0.0145655917679382	0.0425093233695506
"g11675.t1"	10861.3015861509	5.13695492099859	0.600676387164352	8.55195081872439	1.21025348308527e-17	1.01205721876405e-15
"g15189.t1"	294.704629513396	0.924517860760261	0.272263712277307	3.39567051748203	0.00068460715768864	0.00330322808595264
"g10265.t1"	177.446405093517	-2.41835888882128	0.336610337171866	-7.18444629223172	6.74801014311618e-13	2.84854101876304e-11
"g21245.t1"	125.583477257699	2.27632204617818	0.337109961538125	6.75246152855301	1.45357613905459e-11	4.94868421458632e-10
"g17037.t1"	27.7178158224682	1.6610002266346	0.670974371164578	2.47550472568971	0.0133048000956892	0.0395262013379026
"g23442.t1"	18.7623116369542	2.75470193436383	0.757251375659558	3.63776418625124	0.00027501504350405	0.00153162974215867
"g3598.t2"	112.531282463732	4.07833876406242	0.814780017773618	5.00544769765765	5.57323445884244e-07	7.33525705884631e-06
"g21793.t1"	238.70863557678	-1.55606923290512	0.207246600056342	-7.50829800094231	5.99010256975614e-14	3.0215671058864e-12
"g18581.t1"	222.663549615974	-3.01419311076045	0.35684259407012	-8.4468422796191	2.992876235603e-17	2.34243156760202e-15
"g5128.t1"	22.638439733654	0.835332737239076	0.346430842690495	2.41125394826745	0.0158977747449403	0.0456866274618415
"g19167.t1"	1146.43013037389	-2.54691974637891	0.280352101019612	-9.08471788553043	1.03967954627111e-19	1.11920183419823e-17
"g23671.t1"	19.111298842999	3.88361915537534	0.930391604238387	4.17417691398284	2.99065297445055e-05	0.000234152477276934
"g595.t1"	27.6438094034969	2.83418514376829	0.801203590738021	3.53740943816491	0.000404072732024294	0.00211137362684968
"g7781.t1"	593.335631163138	-1.00542984774475	0.261171056684931	-3.84969858646196	0.000118263266839157	0.000752257179622287
"g15387.t1"	544.979647456625	1.32146840331043	0.330524899387777	3.99809032771254	6.38555843149534e-05	0.000449544131190387
"g16099.t2"	4.31270013199091	1.61888011229446	0.663856626453531	2.43859901036594	0.0147443189901988	0.0429499082849593
"g13606.t1"	3.35001664625934	2.8185452769193	1.16539811665217	2.41852568375184	0.0155835453923051	0.044912713119246
"g18318.t1"	120.440333965003	3.40892933784738	0.743716616905129	4.58364013975263	4.5695038443072e-06	4.6397552191989e-05
"g16500.t1"	554.635613666008	1.96348977833687	0.43972466295896	4.46527098372039	7.99674716532683e-06	7.55141521713323e-05
"g3597.t2"	865.446764304177	-0.652383004456124	0.241912447318636	-2.69677319909395	0.00700149386942591	0.0233344225898294
"g11884.t1"	8.40650705675573	3.99724184210102	0.984859593072396	4.05869209196725	4.93483306910704e-05	0.000360810451093322
"g11647.t1"	2384.7510669739	2.52093284133511	0.398631293047735	6.32397126191804	2.54925155779523e-10	7.08795063345012e-09
"g8812.t1"	2120.51728376902	-1.291694691107	0.385279778570643	-3.35261480864395	0.000800520322978141	0.00377726742399877
"g12191.t1"	549.755442152593	0.475833372778531	0.168385093125213	2.82586399987734	0.00471532794828066	0.0167535068766618
"g2119.t1"	233.874707068013	0.520072245136887	0.214475777565036	2.42485305819294	0.0153145840376465	0.0442768038306769
"g15341.t1"	124.106021041151	-0.727020724768559	0.245805500372678	-2.9577073078767	0.00309936262553531	0.011762711562068
