Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
PSC-19_R1_001 - polya	0.0065957169765915105	0.009211847612009591	0.01093321044052572	0.012701442058927192	0.014499499270892061	0.015586003036415857	0.01691963314860781	0.02197294085806358	0.02794658116890421	0.0356181499133183	0.04073536960898136	0.04605710766050771	0.05133836812076945	0.05609341989459124	0.06145776593692245	0.06808756930615784	0.07360743451492677	0.07830709590070224	0.08321127564234103	0.08846697130811985	0.09321563188332091	0.09837545956978883	0.10318590173165693	0.1082647742355956	0.11391459381631934	0.11897642312393608	0.1247796314715573	0.13070427259297235	0.1377601558702563	0.14346323543948608	0.14899801344503671	0.15462013783173728	0.1596350983494687	0.16558743466490689	0.17031692164424578	0.1749739750392164	0.18074948819281444	0.18597109746594942	0.19178069701219136	0.1974773853828004	0.2032145513446741	0.20867476536631624	0.21463349288037517	0.22013631489282215	0.2257030488914764	0.23124208769610755	0.23673638811039355	0.24274198441433784	0.2488732742911564	0.25386480041394516	0.25879667534960704	0.26344946794549723	0.2682876053013885	0.273189654643487	0.27784457763891734	0.28303636131848897	0.2879298890624265	0.2925720296606154	0.29756142538386393	0.30329646094619733	0.308094120710824	0.31271708771315077	0.318722684017095	0.3275638421091024	0.34323293072758765	0.34970508453084514	0.3562752367129537	0.36750670308911343	0.3733844754206431	0.37920259656504607	0.3851038032915184	0.39014645900327294	0.3954703274543396	0.4007281535196586
PSC-19_R1_001 - polyg	0.0	0.0	0.0012313709342603014	0.0019855323715062298	0.00248404586392303	0.003016645748983714	0.003404378465307892	0.004213930290600132	0.005240782868997131	0.006806626531075541	0.008568466950856283	0.01041126255316625	0.01226257975363719	0.013966899385831377	0.01592260616377421	0.01797205052148772	0.020072624468167058	0.021759900904039307	0.023545175718762718	0.02536027612704953	0.027578022048442216	0.02996193913397384	0.032473680191920026	0.03500033404664791	0.037420467924363654	0.03998333857127567	0.04225221408163418	0.04474265114417794	0.04771029770373607	0.05040312272260289	0.053161990127217236	0.05599116071665959	0.05895880727621772	0.06179649946382104	0.06473005963073529	0.06770409738891414	0.07064617915398937	0.0738929080533193	0.07744002328782346	0.08164117118118214	0.08514141762580094	0.08886748642168549	0.0932198926824014	0.09699922146679202	0.10107680618681661	0.10506704452569127	0.10916380284157803	0.11294952282458938	0.11722523470185656	0.12170759533452727	0.12597904641271396	0.130359147867453	0.13463699014426045	0.1386868796702619	0.14282198517787303	0.14697626428134636	0.15134145293930373	0.15544886325289173	0.16008248225291966	0.16416858857110522	0.16822060849664694	0.1728350539008127	0.17725989374589685	0.18185729595374067	0.1864546981615845	0.19060897726505782	0.1944948260264606	0.1987130171161412	0.20310590096812173	0.20758400080171197	0.2115103271543793	0.2154238711098052	0.21942902224546157	0.2240860756404322
PSC-19_R2_001 - polya	0.007354139212917925	0.009957487451094548	0.011904672630876408	0.01474662561756022	0.018006136914131606	0.020716005129320366	0.023472742134394466	0.030192022284320056	0.038112847774942546	0.04964257008673623	0.05923362881690904	0.06905903149650852	0.07830709590070226	0.08726542596742295	0.09625358162770706	0.10524386768753141	0.11290904523332476	0.11966667257497472	0.12634760553317592	0.133220274449999	0.13949856189509435	0.1457512845457068	0.15199548559815823	0.15866150575957777	0.16577917062352876	0.1719381556943705	0.1784039182990072	0.18496128808387435	0.19246029446552876	0.19889197067752157	0.20494656617089146	0.21058147295483348	0.2160565997732573	0.22212397766386863	0.22684494304504654	0.2320239443273766	0.2384236645462658	0.24416509130721997	0.2502175564010496	0.25585885438361233	0.2616641931307738	0.2675121398687401	0.27368177693728307	0.2788373438246705	0.28447225060861253	0.2902285901663484	0.2958464537539685	0.30228878196366255	0.3085478958128957	0.3136225075177539	0.3184840792685878	0.32310491587137435	0.32824556996198007	0.33339900644982723	0.338232883006638	0.3438315729983959	0.34882096872164436	0.35404470839431956	0.3591363632954997	0.364773400478982	0.3697627962022305	0.37458389036179984	0.3803125347255125	0.3893667327715441	0.40470347906175164	0.4105897729914423	0.4170981435868838	0.42866621309040187	0.43440337905227555	0.44025984738840285	0.4461567933157947	0.45141888018019427	0.4567022710399963	0.46178966514209596
PSC-19_R2_001 - polyg	0.037277731155167394	0.03816823816298886	0.03858579647287644	0.038888313207590904	0.039233437933110224	0.03953169386874421	0.03982994980437819	0.04029011610507063	0.04083975918645325	0.04154279103473335	0.04252916602186574	0.0435837137942859	0.0444763512016476	0.045328511017744696	0.046363885194302665	0.047431215363964274	0.048602935111097784	0.04964257008673624	0.050635336272489354	0.051613189661460765	0.052874386189284465	0.054180321107453265	0.055560820009530554	0.0571032292766663	0.058590248155755725	0.05995157346197083	0.06144285314014075	0.06297461040957528	0.0646448436491256	0.06632998968545759	0.06811952529926149	0.06982810573053616	0.07171563972319123	0.07368199849883526	0.07557166289103057	0.07743576248874297	0.07917416851358104	0.08100631211818979	0.08299610528877652	0.08548867275086051	0.08785767703961044	0.09017768213893478	0.09267238000055902	0.0953630746198856	0.09827533079139741	0.10101289420060933	0.10392941117120164	0.10674366896386228	0.11016935142457261	0.11394228901034249	0.11733814587748942	0.12119842984440925	0.12448350593546353	0.12769827884168983	0.1308022709718235	0.1338679159102328	0.1370933408141603	0.14039119930245605	0.14412152889742108	0.14784333689422516	0.15135849613562566	0.15494608896139445	0.1584143794129096	0.16221927299178313	0.16619246813433583	0.16987805933895578	0.17332504579506852	0.17706389698819452	0.18099235374040212	0.18465877134915987	0.1884082745399871	0.19199373696621563	0.19581993454049157	0.19966104491154923
PSC-23_R1_001 - polya	0.006540358395543339	0.009429299085802766	0.011221120071110301	0.013025649006668243	0.01493184154422945	0.016232288453187874	0.01752849937872949	0.023018333886905766	0.029401960896027406	0.03961915289735547	0.045935004171808264	0.05233133913118032	0.05898183309556053	0.0648041923019558	0.07085529461285844	0.07800563462042137	0.08465612858480157	0.0908766702323763	0.09613352565262843	0.10173561372134998	0.1074584273174504	0.11289954801633345	0.11809074569362513	0.12340478689000409	0.1287929577961771	0.13491395383345697	0.1417127072174253	0.14828483548859464	0.15558767089916248	0.16204966360149495	0.16789108473326583	0.1741433962564666	0.18016696467516002	0.18593849208055366	0.19144950650581394	0.19746883894109057	0.20384822996679539	0.2097235389659007	0.2159949124144771	0.22260940051981448	0.22926201247590308	0.2356244595679407	0.24182805728184822	0.24905252699920521	0.2558428084163399	0.2626224998749326	0.26917980220414317	0.27694647779885084	0.28343176840997575	0.2912217419134759	0.2975100592957195	0.30313968125665025	0.308726943383413	0.31372540381524017	0.3192173563151248	0.32591021011367305	0.3316287877263566	0.3376587101201753	0.34426684425038745	0.35084320850497364	0.35751276439472945	0.3639853470556039	0.37096836571820313	0.38251142052899045	0.3981083114696579	0.41333878984477196	0.4256803275296266	0.4373102200004583	0.44753588396862	0.45911282664674175	0.4666465231535253	0.47410185396709803	0.47970606002752797	0.4851344727761606
PSC-23_R1_001 - polyg	0.0	0.0	0.0016350895988858347	0.0024949942324967787	0.0029906042922626924	0.003596349920865476	0.004176679648967443	0.005146719851415257	0.006205715705615927	0.007707371826872477	0.009605092397600077	0.011564234727871318	0.0135911527928114	0.015368147836160126	0.017287048323971738	0.01910216721807169	0.02111002335763616	0.022916670284902504	0.02456234984233034	0.026290631076385837	0.028389560859411564	0.030575328302481747	0.03308303048522894	0.03552507492501568	0.03761976872462461	0.039710226540816726	0.041963769718555755	0.04415377314504274	0.04656404770920347	0.04894043440602977	0.05127446126868805	0.05379698939339404	0.05671134598415428	0.0594160213957828	0.06213552274937012	0.06486773205320785	0.0677736166771345	0.07062443351664269	0.07388402275587236	0.07751214255236386	0.08079926568380273	0.08405885492303239	0.0873968098554729	0.09067757901178658	0.0941743833223572	0.09761611984850938	0.1012738915289185	0.1050735686537905	0.10875040225957522	0.11214977895155936	0.11564870125383839	0.11957333988950607	0.12374366556334832	0.1274967468706355	0.13126041813646466	0.13545827770251612	0.13944857408114425	0.1435087641861496	0.1476282580589902	0.1515592506697831	0.15518525247456622	0.15940640994941008	0.16330351469286852	0.1678487248990978	0.1720931802827341	0.17607076871111182	0.18008224500682396	0.18367012296085583	0.18756722770431428	0.19163588977615326	0.19566007402211583	0.1994406892216122	0.20319588852060777	0.2071798309241107
PSC-23_R2_001 - polya	0.007112216156811701	0.0099545610294863	0.012000541019801993	0.014707334423138907	0.018197784758584315	0.021086725448843744	0.023721507134095012	0.030880319108491542	0.039292982174261665	0.052665981821107724	0.06265654870963686	0.07298811226321858	0.08361407666426811	0.09329118077995384	0.10300852673809918	0.11328290451555409	0.122311903168469	0.1303793335857697	0.13774570874758957	0.1449108746971113	0.1521671142900943	0.15872229862759646	0.16542362439297828	0.17208894429931731	0.17885380981595117	0.18565468119162787	0.19253180026880704	0.19941315532940299	0.2070040376123134	0.21368418346061122	0.22031985148303262	0.2270571831074573	0.2335297657683318	0.23962746389681924	0.2451342423386627	0.2512848902598602	0.2583441566239619	0.26476378949212637	0.2713867495642973	0.2781007832799296	0.28468138351793254	0.2910650105270542	0.29744651954446744	0.3049992779766266	0.31220680376031634	0.31915169857216436	0.3263549883724373	0.3341237819588534	0.3402363060292997	0.3477594125775413	0.35375332911231705	0.3594994406172099	0.36538322158314884	0.37069302679611094	0.37634382867412575	0.382746517608623	0.3887383161516904	0.39515583102814644	0.40187410072719554	0.40846317293203205	0.41492516563436455	0.42144858009624064	0.4283722949910047	0.4392439464302288	0.4544828967721764	0.4694105023329891	0.48214175049218955	0.49385636263135735	0.5041836902015222	0.5156674412444743	0.5226928197412415	0.5303239438666116	0.5360531114378372	0.5413862145595918
PSC-23_R2_001 - polyg	0.050226055373029384	0.051098667956890734	0.05148414244781978	0.05175100940307835	0.05202211234175372	0.05232286716434671	0.05272104960552616	0.053199715731624866	0.05381816931047806	0.05469078189433941	0.0556290522211612	0.05663721627436024	0.0575140648416384	0.05835914353329053	0.05939907746211559	0.06040088754018942	0.06125655619038356	0.062205416475747365	0.06311191692694314	0.0641624408143102	0.06528285842805451	0.06645834382621726	0.06786257232888734	0.06917996317151298	0.07042322430434456	0.07164106953667534	0.07289068464463212	0.07414453573600571	0.07545133662008935	0.07678355340467378	0.07814754006488425	0.07960683635197277	0.08127793180990142	0.08293631931757968	0.0845396390408395	0.08616625667289173	0.08789030192353042	0.08979014048596642	0.09171963093232004	0.09359828957767202	0.09541976244689718	0.09728359515029036	0.09957102619536382	0.10154923045101066	0.10380065563704129	0.10609655864894833	0.1085767269394863	0.1111119630144427	0.11368108695673354	0.11627139081610838	0.11886593065890003	0.12147953242706727	0.12411219612061014	0.12686558534153186	0.129858307625503	0.13296963744514456	0.13598989362132485	0.1390863974990076	0.14227397502015163	0.14565640777846856	0.1490579024621611	0.1525398808307729	0.15588842572175543	0.15969233883004424	0.16303452974590157	0.16649956418084616	0.16996671660749915	0.17336821129119173	0.17658755868796175	0.18012036885757518	0.18369342086964824	0.18686829044054185	0.1901130537378127	0.19378988734359742
PSC-24_R1_001 - polya	0.010734747295608565	0.014699834134527044	0.01689337995783117	0.019645202974641555	0.022067334735444307	0.023698207481828736	0.025707126201768588	0.03210313656831669	0.03929919771610998	0.049464678109678695	0.05582552140891932	0.06372492390286223	0.07050337612637919	0.07769504139075906	0.08475702809444256	0.09319272836482456	0.10047670718088655	0.1059891449813342	0.11147300953959452	0.11751075540794764	0.12349355273363286	0.12910929379429623	0.13473162868007973	0.14029242119807517	0.1459675066848199	0.15146455889332053	0.1578583713181619	0.1640411813391584	0.17036685757109155	0.1763078940043491	0.1831303050620004	0.18906914355355126	0.19508491000483724	0.20158642157330778	0.20735601855344138	0.21273877779319267	0.2188864207468817	0.2246076630094675	0.23006954815066064	0.2365227050015834	0.24345501314457058	0.2496532087575141	0.25646243216492515	0.2625529286342395	0.26872035306328895	0.27535813701757594	0.2821277974742661	0.2894073804069146	0.296649598330549	0.3028763671856798	0.3085910156231455	0.3140177336970311	0.31975216360985725	0.3250645887149936	0.3304583376632785	0.3361883716926912	0.3415843185826828	0.3471253296253177	0.3529718545651865	0.35924478019615835	0.365130868086748	0.3705729717525807	0.3767052291143227	0.38685092803253096	0.40121447708593017	0.4097227094326339	0.41861777951971985	0.43037237176724535	0.43903226209171253	0.4460810611451558	0.45367934562527834	0.4605413196336506	0.46620981129527517	0.47108045011736127
