baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g15182	767.351797230135	3.69006657328911	0.886454960381773	4.16272313677381	3.14474583024854e-05	0.00989487504224212
g9704	3634.48026308184	2.76604048314897	0.695226043675107	3.97862034702716	6.93163228599096e-05	0.0166171809443161
g9703	863.362557956039	3.76039580248801	1.05164812949414	3.57571672218619	0.000349269693967588	0.0440265148946002
g23456	328.740703636573	-3.29453065934666	0.84136311120589	-3.91570609106542	9.01400059323166e-05	0.0195755997298727
g8400	485.049242372159	-1.82245319067801	0.382649521445158	-4.76272172978322	1.90999144151476e-06	0.00118292136611148
g3695	19.7099975776053	17.1452102738256	3.53268393648106	4.8533099994516	1.21417667275975e-06	0.000870856308146331
g5591	32.7212879022746	-6.86071577172515	1.73033696872761	-3.96495936671232	7.3408450729372e-05	0.0170177600782391
g13465	31.1210963582692	-10.349671767933	2.64083475363667	-3.91909101986808	8.88835463294462e-05	0.019556719233171
g20326	1387.92958082228	1.67044303297067	0.449282853278614	3.71802088768959	0.000200789671606945	0.0326542892249218
g8006	116.343076266002	18.1963091463363	4.9670387126152	3.66341198431203	0.000248877759735885	0.0368295035248094
g13379	658.473714082983	2.32232062737773	0.58431883623699	3.97440657969108	7.05549483941182e-05	0.0166171809443161
g8368	1890.70320133873	1.28278252611231	0.332525779897628	3.85769345915745	0.000114462074771416	0.0222562187712514
g474	189.451740035113	-4.29229147131178	0.973427400976398	-4.40946234614558	1.03627573815493e-05	0.00408818633488247
g4537	74.9577240618573	-2.96876902362969	0.783271008328429	-3.79021946690624	0.00015051423814847	0.0282797650597609
g862	4959.69495230338	4.20454967651257	1.01154735981103	4.15655246957299	3.23085996963929e-05	0.00989487504224212
g9668	1551.46263033391	1.80697574266325	0.505340246160178	3.57576060168081	0.00034921111020577	0.0440265148946002
g11918	13.8230006742364	25.738273624103	5.09627143669035	5.05041262888816	4.40856720272945e-07	0.00056707739049263
g16269	6.06490931494679	-30	6.0149787130871	-4.9875488228624	6.11501693909695e-07	0.000602593224461568
g9838	24.8774303134786	-8.01917094090623	1.6016834056441	-5.00671413129951	5.53670614654571e-07	0.000602593224461568
g7320	526.597656016587	8.80002484685285	2.25512758766065	3.90222925523319	9.53108203445474e-05	0.020174525794956
g8628	33.66349889271	-4.01131644603112	0.967949716351798	-4.14413721938963	3.41095465134289e-05	0.0101853542285278
g11694	47.1747627952458	2.76942296808181	0.73450313152407	3.77047128762453	0.000162939549119035	0.0296160341344403
g23046	14.4729885604585	17.2592848279612	3.56040560612191	4.84756141218428	1.2498834706083e-06	0.000870856308146331
g3031	47.6138017650233	-22.4043470009071	3.58220874636756	-6.25433875779171	3.99203659875496e-10	2.22516120014601e-06
g4022	5125.9578627543	1.8012751675143	0.509824618590924	3.53312708298149	0.000410675011798667	0.0494147279061384
g14560	3892.47913609247	3.00310019981916	0.817081139600905	3.67540021947636	0.000237476843075903	0.035775565494732
g15363	2653.55857583254	1.72152084483891	0.484181758945255	3.5555260251627	0.000377223600185919	0.0463818606052128
g14017	62.8922567287794	-7.71377017048469	1.69887524940526	-4.54051595206013	5.61167326440712e-06	0.00253617298182205
g673	1991.33092012117	2.06114333779747	0.572998685870233	3.5971170416685	0.000321763723279032	0.0423664014226139
g334	761.615290312663	2.53461021382732	0.555169754552113	4.56546883731469	4.9837923127483e-06	0.00242724514134544
g18033	18.0741520479057	-8.1347113588797	2.23002062848885	-3.64781888335809	0.000264475961666225	0.0371644288317867
g23583	60.9443276442964	-5.6506502234415	1.38256410582821	-4.08708008519904	4.36836358926432e-05	0.0117818993451094
g12768	7373.16409106958	1.91395565003412	0.474659792076562	4.03226833615054	5.52410599715632e-05	0.0139131753937621
g13165	1154.71938214017	1.71044820668918	0.465685754621312	3.67296656536143	0.000239750862845983	0.0357956600759868
g17147	41.163948430726	-7.53370129525074	1.542321294602	-4.88465102674657	1.03612198770128e-06	0.000787546903560948
g16374	1448.97409232558	2.61945547497789	0.717457446932409	3.65102555723374	0.000261195244137563	0.0370847521323754
g6452	6.24529757854953	-11.9131834794491	2.8672711405511	-4.15488556731307	3.25450381128643e-05	0.00989487504224212
g13683	38.3837541020518	-8.26493666907987	2.2609957122798	-3.65544110685031	0.000256740144697735	0.0370847521323754
g8653	1181.53879745341	3.12010696297541	0.880946016984093	3.54176862466221	0.000397453937512123	0.0485125893655308
g8651	23.4222192528154	16.9308317104704	3.45406884522609	4.90170650010951	9.5007708958058e-07	0.000756532813903164
g21852	66086.6942862613	2.83375573333438	0.788934988074077	3.59187483908155	0.00032830752823494	0.0425578177298037
g17068	31.3599179881052	19.0782003665454	5.13187905252054	3.7175857363932	0.00020113573676396	0.0326542892249218
